año,eleccion_tipo,recuento_tipo,padron_tipo,distrito_id,distrito_nombre,seccionprovincial_id,seccion_id,seccion_nombre,circuito_id,circuito_nombre,mesa_id,mesa_tipo,mesa_electores,cargo_id,cargo_nombre,votos_tipo,votos_cantidad,agrupacion_id,agrupacion_nombre
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,175,NATIVOS,346,1,PRESIDENTE/A,NULO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,175,NATIVOS,346,1,PRESIDENTE/A,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,175,NATIVOS,346,1,PRESIDENTE/A,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,175,NATIVOS,346,1,PRESIDENTE/A,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,176,NATIVOS,347,1,PRESIDENTE/A,POSITIVO,95,134,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,176,NATIVOS,347,1,PRESIDENTE/A,POSITIVO,92,135,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,176,NATIVOS,347,1,PRESIDENTE/A,POSITIVO,71,132,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,176,NATIVOS,347,1,PRESIDENTE/A,POSITIVO,10,133,HACEMOS POR NUESTRO PAIS
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,176,NATIVOS,347,1,PRESIDENTE/A,POSITIVO,0,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,176,NATIVOS,347,1,PRESIDENTE/A,EN BLANCO,5,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,176,NATIVOS,347,1,PRESIDENTE/A,NULO,1,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,176,NATIVOS,347,1,PRESIDENTE/A,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,176,NATIVOS,347,1,PRESIDENTE/A,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,176,NATIVOS,347,1,PRESIDENTE/A,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,177,NATIVOS,347,1,PRESIDENTE/A,POSITIVO,105,134,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,177,NATIVOS,347,1,PRESIDENTE/A,POSITIVO,79,135,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,177,NATIVOS,347,1,PRESIDENTE/A,POSITIVO,72,132,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,177,NATIVOS,347,1,PRESIDENTE/A,POSITIVO,12,133,HACEMOS POR NUESTRO PAIS
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,177,NATIVOS,347,1,PRESIDENTE/A,POSITIVO,0,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,177,NATIVOS,347,1,PRESIDENTE/A,EN BLANCO,1,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,177,NATIVOS,347,1,PRESIDENTE/A,NULO,6,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,177,NATIVOS,347,1,PRESIDENTE/A,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,177,NATIVOS,347,1,PRESIDENTE/A,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,177,NATIVOS,347,1,PRESIDENTE/A,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,178,NATIVOS,345,1,PRESIDENTE/A,POSITIVO,88,132,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,178,NATIVOS,345,1,PRESIDENTE/A,POSITIVO,87,134,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,178,NATIVOS,345,1,PRESIDENTE/A,POSITIVO,69,135,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,178,NATIVOS,345,1,PRESIDENTE/A,POSITIVO,11,133,HACEMOS POR NUESTRO PAIS
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,178,NATIVOS,345,1,PRESIDENTE/A,POSITIVO,0,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,178,NATIVOS,345,1,PRESIDENTE/A,EN BLANCO,6,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,178,NATIVOS,345,1,PRESIDENTE/A,NULO,2,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,178,NATIVOS,345,1,PRESIDENTE/A,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,178,NATIVOS,345,1,PRESIDENTE/A,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,178,NATIVOS,345,1,PRESIDENTE/A,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,179,NATIVOS,347,1,PRESIDENTE/A,POSITIVO,98,132,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,179,NATIVOS,347,1,PRESIDENTE/A,POSITIVO,92,134,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,179,NATIVOS,347,1,PRESIDENTE/A,POSITIVO,73,135,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,179,NATIVOS,347,1,PRESIDENTE/A,POSITIVO,14,133,HACEMOS POR NUESTRO PAIS
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,179,NATIVOS,347,1,PRESIDENTE/A,POSITIVO,0,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,179,NATIVOS,347,1,PRESIDENTE/A,EN BLANCO,2,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,179,NATIVOS,347,1,PRESIDENTE/A,NULO,4,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,179,NATIVOS,347,1,PRESIDENTE/A,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,179,NATIVOS,347,1,PRESIDENTE/A,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,179,NATIVOS,347,1,PRESIDENTE/A,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,180,NATIVOS,350,1,PRESIDENTE/A,POSITIVO,91,134,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,180,NATIVOS,350,1,PRESIDENTE/A,POSITIVO,83,132,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,180,NATIVOS,350,1,PRESIDENTE/A,POSITIVO,77,135,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,180,NATIVOS,350,1,PRESIDENTE/A,POSITIVO,5,133,HACEMOS POR NUESTRO PAIS
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,180,NATIVOS,350,1,PRESIDENTE/A,POSITIVO,0,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,180,NATIVOS,350,1,PRESIDENTE/A,EN BLANCO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,180,NATIVOS,350,1,PRESIDENTE/A,NULO,1,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,180,NATIVOS,350,1,PRESIDENTE/A,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,180,NATIVOS,350,1,PRESIDENTE/A,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,180,NATIVOS,350,1,PRESIDENTE/A,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,181,NATIVOS,350,1,PRESIDENTE/A,POSITIVO,100,134,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,181,NATIVOS,350,1,PRESIDENTE/A,POSITIVO,79,135,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,181,NATIVOS,350,1,PRESIDENTE/A,POSITIVO,78,132,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,181,NATIVOS,350,1,PRESIDENTE/A,POSITIVO,13,133,HACEMOS POR NUESTRO PAIS
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,181,NATIVOS,350,1,PRESIDENTE/A,POSITIVO,0,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,181,NATIVOS,350,1,PRESIDENTE/A,EN BLANCO,2,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,181,NATIVOS,350,1,PRESIDENTE/A,NULO,4,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,181,NATIVOS,350,1,PRESIDENTE/A,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,181,NATIVOS,350,1,PRESIDENTE/A,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,181,NATIVOS,350,1,PRESIDENTE/A,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,182,NATIVOS,350,1,PRESIDENTE/A,POSITIVO,95,134,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,182,NATIVOS,350,1,PRESIDENTE/A,POSITIVO,82,135,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,182,NATIVOS,350,1,PRESIDENTE/A,POSITIVO,64,132,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,182,NATIVOS,350,1,PRESIDENTE/A,POSITIVO,13,133,HACEMOS POR NUESTRO PAIS
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,182,NATIVOS,350,1,PRESIDENTE/A,POSITIVO,0,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,182,NATIVOS,350,1,PRESIDENTE/A,EN BLANCO,4,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,182,NATIVOS,350,1,PRESIDENTE/A,NULO,2,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,182,NATIVOS,350,1,PRESIDENTE/A,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,182,NATIVOS,350,1,PRESIDENTE/A,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,182,NATIVOS,350,1,PRESIDENTE/A,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,183,NATIVOS,346,1,PRESIDENTE/A,POSITIVO,114,134,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,183,NATIVOS,346,1,PRESIDENTE/A,POSITIVO,72,135,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,183,NATIVOS,346,1,PRESIDENTE/A,POSITIVO,70,132,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,183,NATIVOS,346,1,PRESIDENTE/A,POSITIVO,13,133,HACEMOS POR NUESTRO PAIS
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,183,NATIVOS,346,1,PRESIDENTE/A,POSITIVO,0,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,183,NATIVOS,346,1,PRESIDENTE/A,EN BLANCO,1,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,183,NATIVOS,346,1,PRESIDENTE/A,NULO,2,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,183,NATIVOS,346,1,PRESIDENTE/A,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,183,NATIVOS,346,1,PRESIDENTE/A,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,183,NATIVOS,346,1,PRESIDENTE/A,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,184,NATIVOS,348,1,PRESIDENTE/A,POSITIVO,91,132,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,184,NATIVOS,348,1,PRESIDENTE/A,POSITIVO,80,134,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,184,NATIVOS,348,1,PRESIDENTE/A,POSITIVO,67,135,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,184,NATIVOS,348,1,PRESIDENTE/A,POSITIVO,15,133,HACEMOS POR NUESTRO PAIS
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,184,NATIVOS,348,1,PRESIDENTE/A,POSITIVO,0,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,184,NATIVOS,348,1,PRESIDENTE/A,EN BLANCO,2,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,184,NATIVOS,348,1,PRESIDENTE/A,NULO,3,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,184,NATIVOS,348,1,PRESIDENTE/A,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,184,NATIVOS,348,1,PRESIDENTE/A,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,184,NATIVOS,348,1,PRESIDENTE/A,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,185,NATIVOS,349,1,PRESIDENTE/A,POSITIVO,92,134,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,185,NATIVOS,349,1,PRESIDENTE/A,POSITIVO,81,135,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,185,NATIVOS,349,1,PRESIDENTE/A,POSITIVO,78,132,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,185,NATIVOS,349,1,PRESIDENTE/A,POSITIVO,7,133,HACEMOS POR NUESTRO PAIS
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,185,NATIVOS,349,1,PRESIDENTE/A,POSITIVO,0,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,185,NATIVOS,349,1,PRESIDENTE/A,EN BLANCO,2,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,185,NATIVOS,349,1,PRESIDENTE/A,NULO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,185,NATIVOS,349,1,PRESIDENTE/A,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,185,NATIVOS,349,1,PRESIDENTE/A,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,185,NATIVOS,349,1,PRESIDENTE/A,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,186,NATIVOS,347,1,PRESIDENTE/A,POSITIVO,97,134,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,186,NATIVOS,347,1,PRESIDENTE/A,POSITIVO,84,132,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,186,NATIVOS,347,1,PRESIDENTE/A,POSITIVO,78,135,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,186,NATIVOS,347,1,PRESIDENTE/A,POSITIVO,11,133,HACEMOS POR NUESTRO PAIS
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,186,NATIVOS,347,1,PRESIDENTE/A,POSITIVO,0,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,186,NATIVOS,347,1,PRESIDENTE/A,EN BLANCO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,186,NATIVOS,347,1,PRESIDENTE/A,NULO,1,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,186,NATIVOS,347,1,PRESIDENTE/A,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,186,NATIVOS,347,1,PRESIDENTE/A,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,187,NATIVOS,347,1,PRESIDENTE/A,POSITIVO,87,132,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,187,NATIVOS,347,1,PRESIDENTE/A,POSITIVO,79,134,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,187,NATIVOS,347,1,PRESIDENTE/A,POSITIVO,73,135,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,187,NATIVOS,347,1,PRESIDENTE/A,POSITIVO,15,133,HACEMOS POR NUESTRO PAIS
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,187,NATIVOS,347,1,PRESIDENTE/A,POSITIVO,3,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,187,NATIVOS,347,1,PRESIDENTE/A,EN BLANCO,4,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,187,NATIVOS,347,1,PRESIDENTE/A,NULO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,187,NATIVOS,347,1,PRESIDENTE/A,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,187,NATIVOS,347,1,PRESIDENTE/A,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,188,NATIVOS,351,1,PRESIDENTE/A,POSITIVO,92,134,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,188,NATIVOS,351,1,PRESIDENTE/A,POSITIVO,83,135,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,188,NATIVOS,351,1,PRESIDENTE/A,POSITIVO,72,132,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,188,NATIVOS,351,1,PRESIDENTE/A,POSITIVO,6,133,HACEMOS POR NUESTRO PAIS
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,188,NATIVOS,351,1,PRESIDENTE/A,POSITIVO,0,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,188,NATIVOS,351,1,PRESIDENTE/A,EN BLANCO,5,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,188,NATIVOS,351,1,PRESIDENTE/A,NULO,2,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,188,NATIVOS,351,1,PRESIDENTE/A,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,188,NATIVOS,351,1,PRESIDENTE/A,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0007B,0007B,188,NATIVOS,351,1,PRESIDENTE/A,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0008A,0008A,189,NATIVOS,343,1,PRESIDENTE/A,POSITIVO,126,134,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0008A,0008A,189,NATIVOS,343,1,PRESIDENTE/A,POSITIVO,79,135,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0008A,0008A,189,NATIVOS,343,1,PRESIDENTE/A,POSITIVO,42,132,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0008A,0008A,189,NATIVOS,343,1,PRESIDENTE/A,POSITIVO,8,133,HACEMOS POR NUESTRO PAIS
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0008A,0008A,189,NATIVOS,343,1,PRESIDENTE/A,POSITIVO,5,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0008A,0008A,189,NATIVOS,343,1,PRESIDENTE/A,EN BLANCO,3,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0008A,0008A,189,NATIVOS,343,1,PRESIDENTE/A,NULO,5,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0008A,0008A,189,NATIVOS,343,1,PRESIDENTE/A,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0008A,0008A,189,NATIVOS,343,1,PRESIDENTE/A,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0008A,0008A,189,NATIVOS,343,1,PRESIDENTE/A,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0008A,0008A,190,NATIVOS,345,1,PRESIDENTE/A,POSITIVO,108,134,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,6,Chaco,0,1,San Fernando,0008A,0008A,190,NATIVOS,345,1,PRESIDENTE/A,POSITIVO,81,135,LA LIBERTAD AVANZA
