año,eleccion_tipo,recuento_tipo,padron_tipo,distrito_id,distrito_nombre,seccionprovincial_id,seccion_id,seccion_nombre,circuito_id,mesa_id,mesa_electores,mesa_tipo,cargo_id,cargo_nombre,votos_tipo,votos_cantidad,agrupacion_id,agrupacion_nombre
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2718,345,NATIVOS,1,PRESIDENTE,POSITIVO,1,87,UNITE POR LA LIBERTAD Y LA DIGNIDAD
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2719,346,NATIVOS,1,PRESIDENTE,POSITIVO,2,87,UNITE POR LA LIBERTAD Y LA DIGNIDAD
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2720,346,NATIVOS,1,PRESIDENTE,POSITIVO,5,87,UNITE POR LA LIBERTAD Y LA DIGNIDAD
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2721,346,NATIVOS,1,PRESIDENTE,POSITIVO,2,87,UNITE POR LA LIBERTAD Y LA DIGNIDAD
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2643,341,NATIVOS,1,PRESIDENTE,POSITIVO,4,137,CONSENSO FEDERAL
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2644,341,NATIVOS,1,PRESIDENTE,POSITIVO,1,137,CONSENSO FEDERAL
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2645,341,NATIVOS,1,PRESIDENTE,POSITIVO,7,137,CONSENSO FEDERAL
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2721,346,NATIVOS,1,PRESIDENTE,POSITIVO,3,137,CONSENSO FEDERAL
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2722,351,NATIVOS,1,PRESIDENTE,POSITIVO,4,137,CONSENSO FEDERAL
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2723,346,NATIVOS,1,PRESIDENTE,POSITIVO,1,137,CONSENSO FEDERAL
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2724,345,NATIVOS,1,PRESIDENTE,POSITIVO,1,137,CONSENSO FEDERAL
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2725,346,NATIVOS,1,PRESIDENTE,POSITIVO,8,137,CONSENSO FEDERAL
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2726,346,NATIVOS,1,PRESIDENTE,POSITIVO,2,137,CONSENSO FEDERAL
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2727,346,NATIVOS,1,PRESIDENTE,POSITIVO,11,137,CONSENSO FEDERAL
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2728,346,NATIVOS,1,PRESIDENTE,POSITIVO,14,137,CONSENSO FEDERAL
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2679,347,NATIVOS,1,PRESIDENTE,POSITIVO,61,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2639,340,NATIVOS,1,PRESIDENTE,POSITIVO,4,131,FRENTE NOS
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2639,340,NATIVOS,1,PRESIDENTE,POSITIVO,0,133,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2640,341,NATIVOS,1,PRESIDENTE,POSITIVO,6,131,FRENTE NOS
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2640,341,NATIVOS,1,PRESIDENTE,POSITIVO,1,133,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2641,341,NATIVOS,1,PRESIDENTE,POSITIVO,8,131,FRENTE NOS
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2641,341,NATIVOS,1,PRESIDENTE,POSITIVO,0,133,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2642,341,NATIVOS,1,PRESIDENTE,POSITIVO,6,131,FRENTE NOS
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2642,341,NATIVOS,1,PRESIDENTE,POSITIVO,1,133,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2722,351,NATIVOS,1,PRESIDENTE,POSITIVO,3,87,UNITE POR LA LIBERTAD Y LA DIGNIDAD
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2723,346,NATIVOS,1,PRESIDENTE,POSITIVO,1,87,UNITE POR LA LIBERTAD Y LA DIGNIDAD
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2724,345,NATIVOS,1,PRESIDENTE,POSITIVO,1,87,UNITE POR LA LIBERTAD Y LA DIGNIDAD
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2725,346,NATIVOS,1,PRESIDENTE,POSITIVO,1,87,UNITE POR LA LIBERTAD Y LA DIGNIDAD
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2726,346,NATIVOS,1,PRESIDENTE,POSITIVO,3,87,UNITE POR LA LIBERTAD Y LA DIGNIDAD
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2727,346,NATIVOS,1,PRESIDENTE,POSITIVO,2,87,UNITE POR LA LIBERTAD Y LA DIGNIDAD
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00138B,2771,336,NATIVOS,1,PRESIDENTE,POSITIVO,38,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00138B,2772,338,NATIVOS,1,PRESIDENTE,POSITIVO,47,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00138B,2773,336,NATIVOS,1,PRESIDENTE,POSITIVO,37,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000137,2751,340,NATIVOS,1,PRESIDENTE,POSITIVO,50,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000137,2752,340,NATIVOS,1,PRESIDENTE,POSITIVO,48,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000137,2753,343,NATIVOS,1,PRESIDENTE,POSITIVO,60,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000139,2779,335,NATIVOS,1,PRESIDENTE,POSITIVO,2,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000139,2780,334,NATIVOS,1,PRESIDENTE,POSITIVO,8,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00138B,2760,337,NATIVOS,1,PRESIDENTE,POSITIVO,21,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00138B,2761,337,NATIVOS,1,PRESIDENTE,POSITIVO,38,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2633,342,NATIVOS,1,PRESIDENTE,POSITIVO,43,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2634,342,NATIVOS,1,PRESIDENTE,POSITIVO,59,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00134D,2624,348,NATIVOS,1,PRESIDENTE,POSITIVO,84,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135A,2625,324,NATIVOS,1,PRESIDENTE,POSITIVO,39,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135A,2626,324,NATIVOS,1,PRESIDENTE,POSITIVO,28,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135A,2627,324,NATIVOS,1,PRESIDENTE,POSITIVO,41,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135A,2630,323,NATIVOS,1,PRESIDENTE,POSITIVO,42,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135A,2631,323,NATIVOS,1,PRESIDENTE,POSITIVO,30,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135A,2632,325,NATIVOS,1,PRESIDENTE,POSITIVO,40,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2670,347,NATIVOS,1,PRESIDENTE,POSITIVO,9,137,CONSENSO FEDERAL
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2671,347,NATIVOS,1,PRESIDENTE,POSITIVO,9,137,CONSENSO FEDERAL
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2672,347,NATIVOS,1,PRESIDENTE,POSITIVO,4,137,CONSENSO FEDERAL
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2673,347,NATIVOS,1,PRESIDENTE,POSITIVO,7,137,CONSENSO FEDERAL
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00138B,2758,337,NATIVOS,1,PRESIDENTE,POSITIVO,75,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00138B,2759,337,NATIVOS,1,PRESIDENTE,POSITIVO,33,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00138B,2770,336,NATIVOS,1,PRESIDENTE,POSITIVO,58,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2658,341,NATIVOS,1,PRESIDENTE,POSITIVO,45,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2737,346,NATIVOS,1,PRESIDENTE,POSITIVO,143,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2738,346,NATIVOS,1,PRESIDENTE,POSITIVO,65,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2739,346,NATIVOS,1,PRESIDENTE,POSITIVO,72,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2740,346,NATIVOS,1,PRESIDENTE,POSITIVO,67,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2741,346,NATIVOS,1,PRESIDENTE,POSITIVO,79,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2742,346,NATIVOS,1,PRESIDENTE,POSITIVO,94,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2743,345,NATIVOS,1,PRESIDENTE,POSITIVO,97,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2745,346,NATIVOS,1,PRESIDENTE,POSITIVO,72,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2746,346,NATIVOS,1,PRESIDENTE,POSITIVO,77,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2747,346,NATIVOS,1,PRESIDENTE,POSITIVO,78,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2748,346,NATIVOS,1,PRESIDENTE,POSITIVO,125,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2749,349,NATIVOS,1,PRESIDENTE,POSITIVO,85,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000137,2750,341,NATIVOS,1,PRESIDENTE,POSITIVO,39,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2659,341,NATIVOS,1,PRESIDENTE,POSITIVO,58,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2660,341,NATIVOS,1,PRESIDENTE,POSITIVO,66,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2661,343,NATIVOS,1,PRESIDENTE,POSITIVO,61,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135C,2662,308,NATIVOS,1,PRESIDENTE,POSITIVO,23,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135C,2663,308,NATIVOS,1,PRESIDENTE,POSITIVO,12,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135C,2664,308,NATIVOS,1,PRESIDENTE,POSITIVO,15,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135C,2665,307,NATIVOS,1,PRESIDENTE,POSITIVO,20,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135C,2666,310,NATIVOS,1,PRESIDENTE,POSITIVO,25,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00138A,2754,316,NATIVOS,1,PRESIDENTE,POSITIVO,37,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00138A,2755,319,NATIVOS,1,PRESIDENTE,POSITIVO,44,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00138B,2756,337,NATIVOS,1,PRESIDENTE,POSITIVO,28,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00138B,2757,337,NATIVOS,1,PRESIDENTE,POSITIVO,41,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00138A,2754,316,NATIVOS,1,PRESIDENTE,POSITIVO,0,87,UNITE POR LA LIBERTAD Y LA DIGNIDAD
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00138A,2755,319,NATIVOS,1,PRESIDENTE,POSITIVO,1,87,UNITE POR LA LIBERTAD Y LA DIGNIDAD
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00138B,2756,337,NATIVOS,1,PRESIDENTE,POSITIVO,0,87,UNITE POR LA LIBERTAD Y LA DIGNIDAD
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00138B,2757,337,NATIVOS,1,PRESIDENTE,POSITIVO,1,87,UNITE POR LA LIBERTAD Y LA DIGNIDAD
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00138B,2758,337,NATIVOS,1,PRESIDENTE,POSITIVO,0,87,UNITE POR LA LIBERTAD Y LA DIGNIDAD
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2729,346,NATIVOS,1,PRESIDENTE,POSITIVO,6,133,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2727,346,NATIVOS,1,PRESIDENTE,POSITIVO,150,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2728,346,NATIVOS,1,PRESIDENTE,POSITIVO,121,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2729,346,NATIVOS,1,PRESIDENTE,POSITIVO,72,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2733,346,NATIVOS,1,PRESIDENTE,POSITIVO,69,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2734,346,NATIVOS,1,PRESIDENTE,POSITIVO,53,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2735,346,NATIVOS,1,PRESIDENTE,POSITIVO,46,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2736,346,NATIVOS,1,PRESIDENTE,POSITIVO,81,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2645,341,NATIVOS,1,PRESIDENTE,POSITIVO,50,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2646,341,NATIVOS,1,PRESIDENTE,POSITIVO,67,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2647,340,NATIVOS,1,PRESIDENTE,POSITIVO,42,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2648,345,NATIVOS,1,PRESIDENTE,POSITIVO,51,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2649,341,NATIVOS,1,PRESIDENTE,POSITIVO,58,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2650,341,NATIVOS,1,PRESIDENTE,POSITIVO,84,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2651,341,NATIVOS,1,PRESIDENTE,POSITIVO,57,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2652,341,NATIVOS,1,PRESIDENTE,POSITIVO,36,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2653,341,NATIVOS,1,PRESIDENTE,POSITIVO,50,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2654,341,NATIVOS,1,PRESIDENTE,POSITIVO,68,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2655,341,NATIVOS,1,PRESIDENTE,POSITIVO,34,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2656,341,NATIVOS,1,PRESIDENTE,POSITIVO,43,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2657,341,NATIVOS,1,PRESIDENTE,POSITIVO,70,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,000136,2744,346,NATIVOS,1,PRESIDENTE,POSITIVO,80,135,JUNTOS POR EL CAMBIO
2019,GENERAL,PROVISORIO,NORMAL,6,CHACO,0,25,General Güemes,00135B,2645,341,NATIVOS,1,PRESIDENTE,POSITIVO,2,87,UNITE POR LA LIBERTAD Y LA DIGNIDAD
